trial,efficiency,steps,coverage_pct,agents,repulsion_g,momentum,scan_radius
335,2.726857,35,95.44,300,1.5,0.99,4
336,2.716571,35,95.08,300,1.5,0.99,4
337,2.717714,35,95.12,300,1.5,0.99,4
338,2.718857,35,95.16,300,1.5,0.99,4
339,2.888485,33,95.32,300,1.5,0.99,4
340,2.800000,34,95.20,300,1.5,0.99,4
341,2.647778,36,95.32,300,1.5,0.99,4
342,2.642222,36,95.12,300,1.5,0.99,4
343,2.504211,38,95.16,300,1.5,0.99,4
344,2.577297,37,95.36,300,1.5,0.99,4
345,2.716571,35,95.08,300,1.5,0.99,4
346,2.794118,34,95.00,300,1.5,0.99,4
347,2.443077,39,95.28,300,1.5,0.99,4
348,2.645556,36,95.24,300,1.5,0.99,4
349,2.579459,37,95.44,300,1.5,0.99,4
350,2.721143,35,95.24,300,1.5,0.99,4
351,2.577297,37,95.36,300,1.5,0.99,4
352,2.721143,35,95.24,300,1.5,0.99,4
353,2.576216,37,95.32,300,1.5,0.99,4
354,2.800000,34,95.20,300,1.5,0.99,4
355,2.567568,37,95.00,300,1.5,0.99,4
356,2.574054,37,95.24,300,1.5,0.99,4
357,2.809412,34,95.52,300,1.5,0.99,4
358,2.578378,37,95.40,300,1.5,0.99,4
359,2.643333,36,95.16,300,1.5,0.99,4
360,2.728000,35,95.48,300,1.5,0.99,4
361,2.798824,34,95.16,300,1.5,0.99,4
362,2.723429,35,95.32,300,1.5,0.99,4
363,2.796471,34,95.08,300,1.5,0.99,4
364,2.640000,36,95.04,300,1.5,0.99,4
365,2.717714,35,95.12,300,1.5,0.99,4
366,2.652222,36,95.48,300,1.5,0.99,4
367,2.718857,35,95.16,300,1.5,0.99,4
368,2.650000,36,95.40,300,1.5,0.99,4
369,2.878788,33,95.00,300,1.5,0.99,4
370,2.794118,34,95.00,300,1.5,0.99,4
371,2.571892,37,95.16,300,1.5,0.99,4
372,2.720000,35,95.20,300,1.5,0.99,4
373,2.720000,35,95.20,300,1.5,0.99,4
374,2.725714,35,95.40,300,1.5,0.99,4
375,2.797647,34,95.12,300,1.5,0.99,4
376,2.643333,36,95.16,300,1.5,0.99,4
377,2.801176,34,95.24,300,1.5,0.99,4
378,2.567568,37,95.00,300,1.5,0.99,4
379,2.726857,35,95.44,300,1.5,0.99,4
380,2.581622,37,95.52,300,1.5,0.99,4
381,2.725714,35,95.40,300,1.5,0.99,4
382,2.721143,35,95.24,300,1.5,0.99,4
383,2.714286,35,95.00,300,1.5,0.99,4
384,2.638889,36,95.00,300,1.5,0.99,4
385,2.502105,38,95.08,300,1.5,0.99,4
386,2.641111,36,95.08,300,1.5,0.99,4
387,2.804706,34,95.36,300,1.5,0.99,4
388,2.640000,36,95.04,300,1.5,0.99,4
389,2.801176,34,95.24,300,1.5,0.99,4
390,2.574054,37,95.24,300,1.5,0.99,4
391,2.723429,35,95.32,300,1.5,0.99,4
392,2.717714,35,95.12,300,1.5,0.99,4
393,2.642222,36,95.12,300,1.5,0.99,4
394,2.645556,36,95.24,300,1.5,0.99,4
395,2.721143,35,95.24,300,1.5,0.99,4
396,2.725714,35,95.40,300,1.5,0.99,4
397,2.640000,36,95.04,300,1.5,0.99,4
398,2.723429,35,95.32,300,1.5,0.99,4
399,2.654444,36,95.56,300,1.5,0.99,4
400,2.644444,36,95.20,300,1.5,0.99,4
401,2.577297,37,95.36,300,1.5,0.99,4
402,2.638889,36,95.00,300,1.5,0.99,4
403,2.643333,36,95.16,300,1.5,0.99,4
404,2.720000,35,95.20,300,1.5,0.99,4
405,2.881212,33,95.08,300,1.5,0.99,4
406,2.715429,35,95.04,300,1.5,0.99,4
407,2.797647,34,95.12,300,1.5,0.99,4
408,2.878788,33,95.00,300,1.5,0.99,4
409,2.571892,37,95.16,300,1.5,0.99,4
410,2.569730,37,95.08,300,1.5,0.99,4
411,2.804706,34,95.36,300,1.5,0.99,4
412,2.579459,37,95.44,300,1.5,0.99,4
413,2.642222,36,95.12,300,1.5,0.99,4
414,2.798824,34,95.16,300,1.5,0.99,4
415,2.640000,36,95.04,300,1.5,0.99,4
416,2.808235,34,95.48,300,1.5,0.99,4
417,2.800000,34,95.20,300,1.5,0.99,4
418,2.650000,36,95.40,300,1.5,0.99,4
419,2.641111,36,95.08,300,1.5,0.99,4
420,2.803529,34,95.32,300,1.5,0.99,4
421,2.723429,35,95.32,300,1.5,0.99,4
422,2.714286,35,95.00,300,1.5,0.99,4
423,2.720000,35,95.20,300,1.5,0.99,4
424,2.716571,35,95.08,300,1.5,0.99,4
425,2.717714,35,95.12,300,1.5,0.99,4
426,2.808235,34,95.48,300,1.5,0.99,4
427,2.648889,36,95.36,300,1.5,0.99,4
