trial,efficiency,steps,coverage_pct,agents,repulsion_g
509,1.668070,57,95.08,300,2.75
510,1.587333,60,95.24,300,2.75
511,1.397059,68,95.00,300,2.75
512,1.490625,64,95.40,300,2.75
513,1.583333,60,95.00,300,2.75
514,1.420299,67,95.16,300,2.75
515,1.696429,56,95.00,300,2.75
516,1.697143,56,95.04,300,2.75
517,1.560000,61,95.16,300,2.75
518,1.339155,71,95.08,300,2.75
519,1.830769,52,95.20,300,2.75
520,1.532258,62,95.00,300,2.75
521,1.536129,62,95.24,300,2.75
522,1.589333,60,95.36,300,2.75
523,1.614915,59,95.28,300,2.75
524,1.637931,58,95.00,300,2.75
525,1.420299,67,95.16,300,2.75
526,1.697143,56,95.04,300,2.75
527,1.513016,63,95.32,300,2.75
528,1.468308,65,95.44,300,2.75
529,1.404706,68,95.52,300,2.75
530,1.417910,67,95.00,300,2.75
531,1.614915,59,95.28,300,2.75
532,1.507937,63,95.00,300,2.75
533,1.532258,62,95.00,300,2.75
534,1.584000,60,95.04,300,2.75
535,1.759259,54,95.00,300,2.75
536,1.668070,57,95.08,300,2.75
537,1.539355,62,95.44,300,2.75
538,1.615593,59,95.32,300,2.75
539,1.486250,64,95.12,300,2.75
540,1.829231,52,95.12,300,2.75
541,1.380290,69,95.24,300,2.75
542,1.640000,58,95.12,300,2.75
543,1.339718,71,95.12,300,2.75
544,1.584667,60,95.08,300,2.75
545,1.637931,58,95.00,300,2.75
546,1.557377,61,95.00,300,2.75
547,1.586667,60,95.20,300,2.75
548,1.867451,51,95.24,300,2.75
549,1.731636,55,95.24,300,2.75
550,1.674386,57,95.44,300,2.75
551,1.612203,59,95.12,300,2.75
552,1.382609,69,95.40,300,2.75
553,1.666667,57,95.00,300,2.75
554,1.638621,58,95.04,300,2.75
555,1.358286,70,95.08,300,2.75
556,1.513016,63,95.32,300,2.75
557,1.380870,69,95.28,300,2.75
558,1.642759,58,95.28,300,2.75
559,1.642069,58,95.24,300,2.75
560,1.532258,62,95.00,300,2.75
561,1.642759,58,95.28,300,2.75
